Date,Region,Confirmed,Recovered,Deceased
24-08-2021,Odisha,1001698.0,986334.0,7426.0
24-08-2021,Puducherry,122934.0,120330.0,1808.0
24-08-2021,Punjab,600292.0,583518.0,16353.0
24-08-2021,Rajasthan,954030.0,944917.0,8954.0
24-08-2021,Sikkim,29340.0,27466.0,367.0
24-08-2021,Tamil Nadu,2602489.0,2548868.0,34734.0
24-08-2021,Telangana,655343.0,645174.0,3861.0
24-08-2021,Tripura,82260.0,80335.0,790.0
24-08-2021,Uttarakhand,342771.0,335081.0,7377.0
24-08-2021,Uttar Pradesh,1709126.0,1685972.0,22792.0
24-08-2021,West Bengal,1543496.0,1515789.0,18371.0
24-08-2021,National Total,32474773.0,31720112.0,435110.0
25-08-2021,Andaman and Nicobar Islands,7560.0,7421.0,129.0
25-08-2021,Andhra Pradesh,2004590.0,1977163.0,13750.0
25-08-2021,Arunachal Pradesh,52409.0,51023.0,259.0
25-08-2021,Assam,585689.0,572084.0,5600.0
25-08-2021,Bihar,725605.0,715853.0,9650.0
25-08-2021,Chandigarh,65069.0,64222.0,812.0
25-08-2021,Chhattisgarh,1004230.0,990022.0,13555.0
25-08-2021,Dadra and Nagar Haveli and Daman and Diu,10659.0,10651.0,4.0
25-08-2021,Delhi,1437485.0,1411995.0,25079.0
25-08-2021,Goa,173357.0,169239.0,3186.0
25-08-2021,Gujarat,825330.0,815091.0,10079.0
25-08-2021,Haryana,770380.0,760047.0,9669.0
25-08-2021,Himachal Pradesh,212260.0,206628.0,3578.0
25-08-2021,Jammu and Kashmir,324420.0,318961.0,4404.0
25-08-2021,Jharkhand,347755.0,342470.0,5132.0
25-08-2021,Karnataka,2941026.0,2884032.0,37184.0
25-08-2021,Kerala,3851984.0,3672357.0,19757.0
25-08-2021,Ladakh,20500.0,20238.0,207.0
25-08-2021,Lakshadweep,10318.0,10239.0,51.0
25-08-2021,Madhya Pradesh,792109.0,781509.0,10516.0
25-08-2021,Maharashtra,6432649.0,6243034.0,136355.0
25-08-2021,Manipur,111598.0,106229.0,1759.0
25-08-2021,Meghalaya,74232.0,70127.0,1285.0
25-08-2021,Mizoram,54057.0,47192.0,201.0
25-08-2021,Nagaland,29669.0,28170.0,611.0
25-08-2021,Odisha,1002323.0,987369.0,7493.0
25-08-2021,Puducherry,123007.0,120433.0,1809.0
25-08-2021,Punjab,600342.0,583564.0,16355.0
25-08-2021,Rajasthan,954040.0,944958.0,8954.0
25-08-2021,Sikkim,29477.0,27562.0,367.0
25-08-2021,Tamil Nadu,2604074.0,2550710.0,34761.0
25-08-2021,Telangana,655732.0,645594.0,3862.0
25-08-2021,Tripura,82384.0,80480.0,791.0
25-08-2021,Uttarakhand,342786.0,335099.0,7377.0
25-08-2021,Uttar Pradesh,1709152.0,1686006.0,22794.0
25-08-2021,West Bengal,1544109.0,1516509.0,18383.0
25-08-2021,National Total,32512366.0,31754281.0,435758.0
26-08-2021,Andaman and Nicobar Islands,7560.0,7424.0,129.0
26-08-2021,Andhra Pradesh,2006191.0,1978364.0,13766.0
26-08-2021,Arunachal Pradesh,52525.0,51104.0,259.0
26-08-2021,Assam,586378.0,572765.0,5607.0
26-08-2021,Bihar,725636.0,715881.0,9650.0
26-08-2021,Chandigarh,65071.0,64223.0,812.0
26-08-2021,Chhattisgarh,1004282.0,990100.0,13555.0
26-08-2021,Dadra and Nagar Haveli and Daman and Diu,10660.0,10652.0,4.0
26-08-2021,Delhi,1437550.0,1412081.0,25080.0
26-08-2021,Goa,173434.0,169314.0,3187.0
26-08-2021,Gujarat,825347.0,815108.0,10080.0
26-08-2021,Haryana,770395.0,760065.0,9670.0
26-08-2021,Himachal Pradesh,212458.0,206821.0,3579.0
26-08-2021,Jammu and Kashmir,324546.0,319064.0,4404.0
26-08-2021,Jharkhand,347763.0,342491.0,5132.0
26-08-2021,Karnataka,2942250.0,2885700.0,37206.0
26-08-2021,Kerala,3883429.0,3692628.0,19972.0
26-08-2021,Ladakh,20515.0,20244.0,207.0
26-08-2021,Lakshadweep,10327.0,10243.0,51.0
26-08-2021,Madhya Pradesh,792114.0,781519.0,10516.0
26-08-2021,Maharashtra,6437680.0,6247414.0,136571.0
26-08-2021,Manipur,111975.0,106640.0,1763.0
26-08-2021,Meghalaya,74586.0,70479.0,1292.0
26-08-2021,Mizoram,54851.0,47567.0,202.0
26-08-2021,Nagaland,29718.0,28235.0,612.0
26-08-2021,Odisha,1003210.0,988090.0,7562.0
26-08-2021,Puducherry,123078.0,120509.0,1809.0
26-08-2021,Punjab,600378.0,583619.0,16358.0
26-08-2021,Rajasthan,954048.0,944973.0,8954.0
26-08-2021,Sikkim,29524.0,27742.0,367.0
26-08-2021,Tamil Nadu,2605647.0,2552507.0,34788.0
26-08-2021,Telangana,656098.0,645939.0,3864.0
26-08-2021,Tripura,82498.0,80541.0,793.0
26-08-2021,Uttarakhand,342818.0,335121.0,7377.0
26-08-2021,Uttar Pradesh,1709173.0,1686034.0,22794.0
26-08-2021,West Bengal,1544817.0,1517239.0,18393.0
26-08-2021,National Total,32558530.0,31788440.0,436365.0
27-08-2021,Andaman and Nicobar Islands,7560.0,7427.0,129.0
27-08-2021,Andhra Pradesh,2007730.0,1979504.0,13778.0
27-08-2021,Arunachal Pradesh,52634.0,51224.0,260.0
27-08-2021,Assam,586940.0,573541.0,5618.0
27-08-2021,Bihar,725651.0,715894.0,9650.0
27-08-2021,Chandigarh,65077.0,64226.0,812.0
27-08-2021,Chhattisgarh,1004329.0,990179.0,13555.0
27-08-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
27-08-2021,Delhi,1437595.0,1412102.0,25080.0
27-08-2021,Goa,173526.0,169385.0,3191.0
27-08-2021,Gujarat,825363.0,815126.0,10080.0
27-08-2021,Haryana,770411.0,760080.0,9671.0
27-08-2021,Himachal Pradesh,212727.0,207068.0,3582.0
27-08-2021,Jammu and Kashmir,324647.0,319183.0,4404.0
27-08-2021,Jharkhand,347794.0,342523.0,5132.0
27-08-2021,Karnataka,2943463.0,2886906.0,37231.0
27-08-2021,Kerala,3913506.0,3711625.0,20134.0
27-08-2021,Ladakh,20522.0,20249.0,207.0
27-08-2021,Lakshadweep,10328.0,10245.0,51.0
27-08-2021,Madhya Pradesh,792120.0,781528.0,10516.0
27-08-2021,Maharashtra,6442788.0,6252150.0,136730.0
27-08-2021,Manipur,112355.0,106992.0,1767.0
27-08-2021,Meghalaya,74817.0,70841.0,1294.0
27-08-2021,Mizoram,55756.0,48080.0,206.0
27-08-2021,Nagaland,29778.0,28321.0,612.0
27-08-2021,Odisha,1004059.0,988854.0,7628.0
27-08-2021,Puducherry,123151.0,120575.0,1809.0
27-08-2021,Punjab,600420.0,583651.0,16362.0
27-08-2021,Rajasthan,954051.0,944990.0,8954.0
27-08-2021,Sikkim,29597.0,27821.0,367.0
27-08-2021,Tamil Nadu,2607206.0,2554323.0,34814.0
27-08-2021,Telangana,656455.0,646344.0,3865.0
27-08-2021,Tripura,82600.0,80655.0,795.0
27-08-2021,Uttarakhand,342843.0,335142.0,7377.0
27-08-2021,Uttar Pradesh,1709192.0,1686056.0,22794.0
27-08-2021,West Bengal,1545534.0,1517965.0,18402.0
27-08-2021,National Total,32603188.0,31821428.0,436861.0
28-08-2021,Andaman and Nicobar Islands,7560.0,7428.0,129.0
28-08-2021,Andhra Pradesh,2009245.0,1980407.0,13788.0
28-08-2021,Arunachal Pradesh,52760.0,51388.0,260.0
28-08-2021,Assam,587439.0,574280.0,5627.0
28-08-2021,Bihar,725672.0,715905.0,9652.0
28-08-2021,Chandigarh,65084.0,64230.0,812.0
28-08-2021,Chhattisgarh,1004360.0,990260.0,13555.0
28-08-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
28-08-2021,Delhi,1437656.0,1412164.0,25080.0
28-08-2021,Goa,173606.0,169480.0,3191.0
28-08-2021,Gujarat,825376.0,815140.0,10081.0
28-08-2021,Haryana,770432.0,760096.0,9672.0
28-08-2021,Himachal Pradesh,212913.0,207363.0,3585.0
28-08-2021,Jammu and Kashmir,324813.0,319259.0,4405.0
28-08-2021,Jharkhand,347815.0,342537.0,5132.0
28-08-2021,Karnataka,2944764.0,2888520.0,37248.0
28-08-2021,Kerala,3946307.0,3730198.0,20313.0
28-08-2021,Ladakh,20530.0,20259.0,207.0
28-08-2021,Lakshadweep,10334.0,10250.0,51.0
28-08-2021,Madhya Pradesh,792136.0,781538.0,10516.0
28-08-2021,Maharashtra,6447442.0,6255451.0,136900.0
28-08-2021,Manipur,112666.0,107410.0,1770.0
28-08-2021,Meghalaya,75079.0,71120.0,1296.0
28-08-2021,Mizoram,56642.0,48336.0,206.0
28-08-2021,Nagaland,29841.0,28409.0,614.0
28-08-2021,Odisha,1004875.0,989840.0,7697.0
28-08-2021,Puducherry,123231.0,120654.0,1809.0
28-08-2021,Punjab,600463.0,583689.0,16364.0
28-08-2021,Rajasthan,954068.0,945003.0,8954.0
28-08-2021,Sikkim,29639.0,27929.0,368.0
28-08-2021,Tamil Nadu,2608748.0,2556116.0,34835.0
28-08-2021,Telangana,656794.0,646761.0,3867.0
28-08-2021,Tripura,82674.0,80788.0,796.0
28-08-2021,Uttarakhand,342875.0,335174.0,7380.0
28-08-2021,Uttar Pradesh,1709208.0,1686083.0,22796.0
28-08-2021,West Bengal,1546237.0,1518684.0,18410.0
28-08-2021,National Total,32649947.0,31852802.0,437370.0
29-08-2021,Andaman and Nicobar Islands,7560.0,7428.0,129.0
29-08-2021,Andhra Pradesh,2010566.0,1981906.0,13807.0
29-08-2021,Arunachal Pradesh,52831.0,51508.0,260.0
29-08-2021,Assam,588025.0,574955.0,5636.0
29-08-2021,Bihar,725683.0,715918.0,9653.0
29-08-2021,Chandigarh,65087.0,64236.0,813.0
29-08-2021,Chhattisgarh,1004379.0,990314.0,13555.0
29-08-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
29-08-2021,Delhi,1437685.0,1412212.0,25080.0
29-08-2021,Goa,173717.0,169572.0,3193.0
29-08-2021,Gujarat,825386.0,815154.0,10081.0
29-08-2021,Haryana,770445.0,760115.0,9673.0
29-08-2021,Himachal Pradesh,213122.0,207717.0,3591.0
29-08-2021,Jammu and Kashmir,324979.0,319362.0,4406.0
29-08-2021,Jharkhand,347829.0,342555.0,5132.0
29-08-2021,Karnataka,2945993.0,2889809.0,37261.0
29-08-2021,Kerala,3977572.0,3751666.0,20466.0
29-08-2021,Ladakh,20544.0,20265.0,207.0
29-08-2021,Lakshadweep,10336.0,10256.0,51.0
29-08-2021,Madhya Pradesh,792143.0,781548.0,10516.0
29-08-2021,Maharashtra,6452273.0,6259906.0,137026.0
29-08-2021,Manipur,112941.0,107742.0,1775.0
29-08-2021,Meghalaya,75336.0,71327.0,1299.0
29-08-2021,Mizoram,57522.0,48968.0,212.0
29-08-2021,Nagaland,29920.0,28478.0,614.0
29-08-2021,Odisha,1005654.0,990796.0,7765.0
29-08-2021,Puducherry,123298.0,120790.0,1810.0
29-08-2021,Punjab,600514.0,583743.0,16366.0
29-08-2021,Rajasthan,954079.0,945009.0,8954.0
29-08-2021,Sikkim,29729.0,28027.0,369.0
29-08-2021,Tamil Nadu,2610299.0,2557884.0,34856.0
29-08-2021,Telangana,657119.0,647185.0,3869.0
29-08-2021,Tripura,82775.0,80950.0,797.0
29-08-2021,Uttarakhand,342894.0,335188.0,7380.0
29-08-2021,Uttar Pradesh,1709234.0,1686128.0,22807.0
29-08-2021,West Bengal,1546898.0,1519372.0,18417.0
29-08-2021,National Total,32695030.0,31888642.0,437830.0
30-08-2021,Andaman and Nicobar Islands,7564.0,7430.0,129.0
30-08-2021,Andhra Pradesh,2012123.0,1983119.0,13825.0
30-08-2021,Arunachal Pradesh,52870.0,51644.0,260.0
30-08-2021,Assam,588318.0,575629.0,5640.0
30-08-2021,Bihar,725694.0,715928.0,9653.0
30-08-2021,Chandigarh,65093.0,64242.0,813.0
30-08-2021,Chhattisgarh,1004398.0,990363.0,13555.0
30-08-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
30-08-2021,Delhi,1437716.0,1412244.0,25080.0
30-08-2021,Goa,173791.0,169651.0,3195.0
30-08-2021,Gujarat,825398.0,815166.0,10081.0
30-08-2021,Haryana,770456.0,760136.0,9674.0
30-08-2021,Himachal Pradesh,213245.0,207903.0,3592.0
30-08-2021,Jammu and Kashmir,325148.0,319465.0,4407.0
30-08-2021,Jharkhand,347842.0,342566.0,5132.0
30-08-2021,Karnataka,2947255.0,2891193.0,37278.0
30-08-2021,Kerala,4007408.0,3773754.0,20541.0
30-08-2021,Ladakh,20551.0,20273.0,207.0
30-08-2021,Lakshadweep,10338.0,10257.0,51.0
30-08-2021,Madhya Pradesh,792155.0,781559.0,10516.0
30-08-2021,Maharashtra,6456939.0,6263416.0,137157.0
30-08-2021,Manipur,113328.0,108161.0,1779.0
30-08-2021,Meghalaya,75601.0,71659.0,1306.0
30-08-2021,Mizoram,57962.0,49239.0,213.0
30-08-2021,Nagaland,29972.0,28549.0,617.0
30-08-2021,Odisha,1006503.0,991630.0,7834.0
30-08-2021,Puducherry,123394.0,120890.0,1812.0
30-08-2021,Punjab,600551.0,583790.0,16369.0
30-08-2021,Rajasthan,954086.0,945009.0,8954.0
30-08-2021,Sikkim,29809.0,28218.0,369.0
30-08-2021,Tamil Nadu,2611837.0,2559637.0,34878.0
30-08-2021,Telangana,657376.0,647594.0,3870.0
30-08-2021,Tripura,82849.0,81023.0,798.0
30-08-2021,Uttarakhand,342910.0,335195.0,7380.0
30-08-2021,Uttar Pradesh,1709248.0,1686165.0,22818.0
30-08-2021,West Bengal,1547548.0,1520055.0,18423.0
30-08-2021,National Total,32737939.0,31923405.0,438210.0
31-08-2021,Andaman and Nicobar Islands,7565.0,7431.0,129.0
31-08-2021,Andhra Pradesh,2013001.0,1984301.0,13838.0
31-08-2021,Arunachal Pradesh,52960.0,51800.0,260.0
31-08-2021,Assam,588856.0,576241.0,5655.0
31-08-2021,Bihar,725700.0,715941.0,9653.0
31-08-2021,Chandigarh,65099.0,64246.0,813.0
31-08-2021,Chhattisgarh,1004420.0,990426.0,13555.0
31-08-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10653.0,4.0
31-08-2021,Delhi,1437736.0,1412280.0,25081.0
31-08-2021,Goa,173850.0,169769.0,3198.0
31-08-2021,Gujarat,825410.0,815179.0,10081.0
31-08-2021,Haryana,770466.0,760152.0,9675.0
31-08-2021,Himachal Pradesh,213341.0,208103.0,3595.0
31-08-2021,Jammu and Kashmir,325253.0,319582.0,4407.0
31-08-2021,Jharkhand,347855.0,342585.0,5132.0
31-08-2021,Karnataka,2948228.0,2892517.0,37293.0
31-08-2021,Kerala,4027030.0,3796317.0,20673.0
31-08-2021,Ladakh,20555.0,20277.0,207.0
31-08-2021,Lakshadweep,10345.0,10262.0,51.0
31-08-2021,Madhya Pradesh,792165.0,781574.0,10516.0
31-08-2021,Maharashtra,6460680.0,6268112.0,137209.0
31-08-2021,Manipur,113551.0,108430.0,1781.0
31-08-2021,Meghalaya,75735.0,71919.0,1307.0
31-08-2021,Mizoram,59119.0,49798.0,214.0
31-08-2021,Nagaland,30003.0,28619.0,617.0
31-08-2021,Odisha,1007112.0,992473.0,7901.0
31-08-2021,Puducherry,123457.0,120978.0,1812.0
31-08-2021,Punjab,600576.0,583844.0,16373.0
31-08-2021,Rajasthan,954093.0,945030.0,8954.0
31-08-2021,Sikkim,29841.0,28285.0,370.0
31-08-2021,Tamil Nadu,2613360.0,2561376.0,34899.0
31-08-2021,Telangana,657716.0,647953.0,3872.0
31-08-2021,Tripura,82862.0,81132.0,800.0
31-08-2021,Uttarakhand,342948.0,335211.0,7381.0
31-08-2021,Uttar Pradesh,1709271.0,1686182.0,22820.0
31-08-2021,West Bengal,1548058.0,1520702.0,18434.0
31-08-2021,National Total,32768880.0,31959680.0,438560.0
01-09-2021,Andaman and Nicobar Islands,7566.0,7431.0,129.0
01-09-2021,Andhra Pradesh,2014116.0,1985566.0,13857.0
01-09-2021,Arunachal Pradesh,53031.0,51908.0,260.0
01-09-2021,Assam,589426.0,576865.0,5660.0
01-09-2021,Bihar,725708.0,715955.0,9653.0
01-09-2021,Chandigarh,65105.0,64252.0,813.0
01-09-2021,Chhattisgarh,1004451.0,990484.0,13555.0
01-09-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10655.0,4.0
01-09-2021,Delhi,1437764.0,1412333.0,25082.0
01-09-2021,Goa,173955.0,169877.0,3201.0
01-09-2021,Gujarat,825422.0,815191.0,10081.0
01-09-2021,Haryana,770486.0,760175.0,9677.0
01-09-2021,Himachal Pradesh,213548.0,208308.0,3598.0
01-09-2021,Jammu and Kashmir,325419.0,319681.0,4408.0
01-09-2021,Jharkhand,347867.0,342605.0,5132.0
01-09-2021,Karnataka,2949445.0,2893715.0,37318.0
01-09-2021,Kerala,4057233.0,3817004.0,20788.0
01-09-2021,Ladakh,20560.0,20284.0,207.0
01-09-2021,Lakshadweep,10347.0,10265.0,51.0
01-09-2021,Madhya Pradesh,792175.0,781580.0,10516.0
01-09-2021,Maharashtra,6464876.0,6272800.0,137313.0
01-09-2021,Manipur,113933.0,108754.0,1782.0
01-09-2021,Meghalaya,75836.0,72199.0,1311.0
01-09-2021,Mizoram,59119.0,50017.0,217.0
01-09-2021,Nagaland,30083.0,28648.0,620.0
01-09-2021,Odisha,1007750.0,993235.0,7969.0
01-09-2021,Puducherry,123572.0,121045.0,1812.0
01-09-2021,Punjab,600614.0,583859.0,16431.0
01-09-2021,Rajasthan,954095.0,945044.0,8954.0
01-09-2021,Sikkim,29878.0,28414.0,370.0
01-09-2021,Tamil Nadu,2614872.0,2563101.0,34921.0
01-09-2021,Telangana,658054.0,648317.0,3873.0
01-09-2021,Tripura,82961.0,81244.0,800.0
01-09-2021,Uttarakhand,342976.0,335235.0,7387.0
01-09-2021,Uttar Pradesh,1709335.0,1686256.0,22823.0
01-09-2021,West Bengal,1548604.0,1521342.0,18447.0
01-09-2021,National Total,32810845.0,31993644.0,439020.0
02-09-2021,Andaman and Nicobar Islands,7566.0,7431.0,129.0
02-09-2021,Andhra Pradesh,2015302.0,1986962.0,13867.0
02-09-2021,Arunachal Pradesh,53102.0,51969.0,260.0
02-09-2021,Assam,589999.0,577534.0,5671.0
02-09-2021,Bihar,725718.0,715979.0,9653.0
02-09-2021,Chandigarh,65108.0,64257.0,814.0
02-09-2021,Chhattisgarh,1004482.0,990536.0,13555.0
02-09-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10655.0,4.0
02-09-2021,Delhi,1437800.0,1412375.0,25082.0
02-09-2021,Goa,174050.0,169959.0,3202.0
02-09-2021,Gujarat,825435.0,815201.0,10081.0
02-09-2021,Haryana,770506.0,760189.0,9677.0
02-09-2021,Himachal Pradesh,213799.0,208412.0,3603.0
02-09-2021,Jammu and Kashmir,325529.0,319801.0,4409.0
02-09-2021,Jharkhand,347894.0,342625.0,5132.0
02-09-2021,Karnataka,2950604.0,2894827.0,37339.0
02-09-2021,Kerala,4090036.0,3838614.0,20961.0
02-09-2021,Ladakh,20567.0,20289.0,207.0
02-09-2021,Lakshadweep,10347.0,10270.0,51.0
02-09-2021,Madhya Pradesh,792186.0,781587.0,10516.0
02-09-2021,Maharashtra,6469332.0,6277230.0,137496.0
02-09-2021,Manipur,114203.0,109031.0,1784.0
02-09-2021,Meghalaya,76100.0,72522.0,1315.0
02-09-2021,Mizoram,61111.0,51028.0,218.0
02-09-2021,Nagaland,30157.0,28732.0,620.0
02-09-2021,Odisha,1008469.0,993901.0,8022.0
02-09-2021,Puducherry,123710.0,121112.0,1813.0
02-09-2021,Punjab,600651.0,583887.0,16434.0
02-09-2021,Rajasthan,954100.0,945065.0,8954.0
02-09-2021,Sikkim,29954.0,28545.0,370.0
02-09-2021,Tamil Nadu,2616381.0,2564820.0,34941.0
02-09-2021,Telangana,658376.0,648648.0,3876.0
02-09-2021,Tripura,83065.0,81284.0,802.0
02-09-2021,Uttarakhand,343001.0,335249.0,7387.0
02-09-2021,Uttar Pradesh,1709351.0,1686276.0,22825.0
02-09-2021,West Bengal,1549283.0,1522023.0,18459.0
02-09-2021,National Total,32857937.0,32028825.0,439529.0
03-09-2021,Andaman and Nicobar Islands,7567.0,7431.0,129.0
03-09-2021,Andhra Pradesh,2016680.0,1988101.0,13877.0
03-09-2021,Arunachal Pradesh,53156.0,52066.0,261.0
03-09-2021,Assam,590553.0,578101.0,5677.0
03-09-2021,Bihar,725728.0,715984.0,9654.0
03-09-2021,Chandigarh,65110.0,64259.0,814.0
03-09-2021,Chhattisgarh,1004528.0,990588.0,13555.0
03-09-2021,Dadra and Nagar Haveli and Daman and Diu,10663.0,10655.0,4.0
03-09-2021,Delhi,1437839.0,1412413.0,25082.0
03-09-2021,Goa,174146.0,170031.0,3202.0
03-09-2021,Gujarat,825445.0,815213.0,10081.0
03-09-2021,Haryana,770522.0,760196.0,9679.0
03-09-2021,Himachal Pradesh,214004.0,208612.0,3604.0
03-09-2021,Jammu and Kashmir,325618.0,319889.0,4409.0
03-09-2021,Jharkhand,347922.0,342647.0,5132.0
03-09-2021,Karnataka,2951844.0,2896079.0,37361.0
03-09-2021,Kerala,4122133.0,3860248.0,21149.0
03-09-2021,Ladakh,20573.0,20298.0,207.0
03-09-2021,Lakshadweep,10348.0,10272.0,51.0
03-09-2021,Madhya Pradesh,792197.0,781590.0,10516.0
03-09-2021,Maharashtra,6473674.0,6281985.0,137551.0
03-09-2021,Manipur,114502.0,109392.0,1790.0
03-09-2021,Meghalaya,76311.0,72714.0,1322.0
03-09-2021,Mizoram,61992.0,51390.0,219.0
03-09-2021,Nagaland,30204.0,28802.0,624.0
03-09-2021,Odisha,1009223.0,994639.0,8028.0
03-09-2021,Puducherry,123802.0,121150.0,1815.0
03-09-2021,Punjab,600715.0,583927.0,16435.0
03-09-2021,Rajasthan,954108.0,945070.0,8954.0
03-09-2021,Sikkim,30025.0,28599.0,371.0
03-09-2021,Tamil Nadu,2617943.0,2566504.0,34961.0
03-09-2021,Telangana,658689.0,649002.0,3878.0
03-09-2021,Tripura,83127.0,81446.0,803.0
03-09-2021,Uttarakhand,343034.0,335264.0,7387.0
03-09-2021,Uttar Pradesh,1709386.0,1686287.0,22841.0
03-09-2021,West Bengal,1549978.0,1522772.0,18472.0
03-09-2021,National Total,32903289.0,32063616.0,439895.0
04-09-2021,Andaman and Nicobar Islands,7570.0,7432.0,129.0
04-09-2021,Andhra Pradesh,2018200.0,1989391.0,13887.0
04-09-2021,Arunachal Pradesh,53217.0,52162.0,262.0
04-09-2021,Assam,591117.0,578929.0,5683.0
04-09-2021,Bihar,725734.0,716000.0,9654.0
04-09-2021,Chandigarh,65114.0,64260.0,814.0
04-09-2021,Chhattisgarh,1004565.0,990628.0,13556.0
04-09-2021,Dadra and Nagar Haveli and Daman and Diu,10665.0,10655.0,4.0
04-09-2021,Delhi,1437874.0,1412430.0,25082.0
04-09-2021,Goa,174250.0,170151.0,3203.0
04-09-2021,Gujarat,825461.0,815230.0,10082.0
04-09-2021,Haryana,770534.0,760208.0,9681.0
04-09-2021,Himachal Pradesh,214193.0,208818.0,3608.0
04-09-2021,Jammu and Kashmir,325714.0,319925.0,4409.0
04-09-2021,Jharkhand,347933.0,342660.0,5132.0
04-09-2021,Karnataka,2953064.0,2897254.0,37380.0
04-09-2021,Kerala,4151455.0,3883186.0,21280.0
04-09-2021,Ladakh,20576.0,20299.0,207.0
04-09-2021,Lakshadweep,10348.0,10275.0,51.0
04-09-2021,Madhya Pradesh,792215.0,781598.0,10516.0
04-09-2021,Maharashtra,6477987.0,6286345.0,137643.0
04-09-2021,Manipur,114774.0,109715.0,1792.0
04-09-2021,Meghalaya,76504.0,72886.0,1323.0
04-09-2021,Mizoram,62817.0,52080.0,220.0
04-09-2021,Nagaland,30244.0,28861.0,626.0
04-09-2021,Odisha,1010072.0,995474.0,8035.0
04-09-2021,Puducherry,123929.0,121220.0,1815.0
04-09-2021,Punjab,600745.0,583957.0,16437.0
04-09-2021,Rajasthan,954116.0,945076.0,8954.0
04-09-2021,Sikkim,30070.0,28708.0,373.0
04-09-2021,Tamil Nadu,2619511.0,2568161.0,34980.0
04-09-2021,Telangana,659007.0,649391.0,3880.0
04-09-2021,Tripura,83197.0,81568.0,803.0
04-09-2021,Uttarakhand,343070.0,335273.0,7387.0
04-09-2021,Uttar Pradesh,1709401.0,1686308.0,22854.0
04-09-2021,West Bengal,1550664.0,1523487.0,18483.0
04-09-2021,National Total,32945907.0,32100001.0,440225.0
05-09-2021,Andaman and Nicobar Islands,7572.0,7436.0,129.0
05-09-2021,Andhra Pradesh,2019702.0,1990916.0,13903.0
05-09-2021,Arunachal Pradesh,53302.0,52276.0,264.0
05-09-2021,Assam,591659.0,579563.0,5693.0
05-09-2021,Bihar,725745.0,716025.0,9654.0
05-09-2021,Chandigarh,65119.0,64262.0,814.0
05-09-2021,Chhattisgarh,1004611.0,990674.0,13556.0
05-09-2021,Dadra and Nagar Haveli and Daman and Diu,10665.0,10656.0,4.0
05-09-2021,Delhi,1437929.0,1412493.0,25082.0
05-09-2021,Goa,174347.0,170222.0,3203.0
05-09-2021,Gujarat,825476.0,815246.0,10082.0
05-09-2021,Haryana,770543.0,760221.0,9683.0
05-09-2021,Himachal Pradesh,214408.0,209041.0,3609.0
05-09-2021,Jammu and Kashmir,325830.0,320093.0,4410.0
05-09-2021,Jharkhand,347942.0,342676.0,5133.0
05-09-2021,Karnataka,2954047.0,2898874.0,37401.0
05-09-2021,Kerala,4181137.0,3909096.0,21422.0
05-09-2021,Ladakh,20578.0,20312.0,207.0
05-09-2021,Lakshadweep,10348.0,10284.0,51.0
05-09-2021,Madhya Pradesh,792237.0,781607.0,10516.0
05-09-2021,Maharashtra,6482117.0,6288851.0,137707.0
05-09-2021,Manipur,115077.0,110003.0,1796.0
05-09-2021,Meghalaya,76767.0,73236.0,1325.0
05-09-2021,Mizoram,63784.0,52581.0,222.0
05-09-2021,Nagaland,30302.0,28925.0,626.0
05-09-2021,Odisha,1010753.0,996300.0,8040.0
05-09-2021,Puducherry,124049.0,121296.0,1816.0
05-09-2021,Punjab,600780.0,583997.0,16439.0
05-09-2021,Rajasthan,954126.0,945086.0,8954.0
05-09-2021,Sikkim,30163.0,28807.0,373.0
05-09-2021,Tamil Nadu,2621086.0,2569771.0,35000.0
05-09-2021,Telangana,659313.0,649757.0,3883.0
05-09-2021,Tripura,83284.0,81689.0,803.0
05-09-2021,Uttarakhand,343084.0,335303.0,7388.0
05-09-2021,Uttar Pradesh,1709427.0,1686323.0,22854.0
05-09-2021,West Bengal,1551364.0,1524194.0,18491.0
05-09-2021,National Total,32988673.0,32138092.0,440533.0
06-09-2021,Andaman and Nicobar Islands,7572.0,7437.0,129.0
06-09-2021,Andhra Pradesh,2021325.0,1992256.0,13911.0
06-09-2021,Arunachal Pradesh,53338.0,52383.0,264.0
06-09-2021,Assam,591980.0,579935.0,5699.0
06-09-2021,Bihar,725753.0,716033.0,9655.0
06-09-2021,Chandigarh,65121.0,64267.0,814.0
06-09-2021,Chhattisgarh,1004635.0,990711.0,13556.0
06-09-2021,Dadra and Nagar Haveli and Daman and Diu,10665.0,10659.0,4.0
06-09-2021,Delhi,1437959.0,1412526.0,25082.0
06-09-2021,Goa,174419.0,170311.0,3208.0
06-09-2021,Gujarat,825490.0,815262.0,10082.0
06-09-2021,Haryana,770557.0,760243.0,9683.0
06-09-2021,Himachal Pradesh,214504.0,209260.0,3611.0
06-09-2021,Jammu and Kashmir,325940.0,320208.0,4410.0
06-09-2021,Jharkhand,347957.0,342692.0,5133.0
